trade_date,nav,total_equity,stock_val,etf_val,cash,futures_margin,im_lots
20230705,1.0506768843037377,2311489.145468223,0.0,34385.0,2277104.145468223,0.0,0
20230706,1.0507145562495668,2311572.023749047,0.0,0.0,2311572.023749047,0.0,0
20230707,1.0506100071409779,2311342.0157101513,0.0,95812.5,2215529.5157101513,0.0,0
20230710,1.0507911475554346,2311740.524621956,0.0,0.0,2311740.524621956,0.0,0
20230711,1.0517628288535568,2313878.223477825,0.0,278993.8,2034884.4234778252,0.0,0
20230712,1.0510858074081324,2312388.776297891,0.0,104360.0,2208028.776297891,0.0,0
20230713,1.0522800738968507,2315016.1625730717,0.0,336361.8,1978654.3625730718,0.0,0
20230714,1.05219957318221,2314839.061000862,0.0,317035.5,1997803.5610008624,0.0,0
20230717,1.0517718982366946,2313898.1761207283,0.0,338238.0,1975660.1761207285,0.0,0
20230718,1.0517234084880485,2313791.498673707,0.0,4192.0,2309599.498673707,0.0,0
20230719,1.0518054921784028,2313972.082792486,0.0,0.0,2313972.082792486,0.0,0
20230720,1.0518924182521365,2314163.3201547004,0.0,0.0,2314163.3201547004,0.0,0
20230721,1.0519793515098435,2314354.5733216554,0.0,0.0,2314354.5733216554,0.0,0
20230724,1.0520365198850723,2314480.343747159,0.0,112396.40000000001,2202083.943747159,0.0,0
20230725,1.0524354622612937,2315358.0169748464,0.0,0.0,2315358.0169748464,0.0,0
20230726,1.052402775914646,2315286.107012221,0.0,80370.9,2234915.207012221,0.0,0
20230727,1.0510133824583112,2312229.4414082845,0.0,355919.9,1956309.5414082846,0.0,0
20230728,1.0534911307427461,2317680.4876340413,0.0,545328.5,1772351.9876340413,0.0,0
20230731,1.0534542624609877,2317599.377414173,0.0,0.0,2317599.377414173,0.0,0
20230801,1.0533808106586544,2317437.78344904,0.0,141525.6,2175912.1834490397,0.0,0
20230802,1.0534001736965681,2317480.38213245,0.0,52220.00000000001,2265260.38213245,0.0,0
20230803,1.053466276708682,2317625.8087591003,0.0,0.0,2317625.8087591003,0.0,0
20230804,1.0535533400373356,2317817.348082138,0.0,0.0,2317817.348082138,0.0,0
20230807,1.0536404105613058,2318008.9032348725,0.0,0.0,2318008.9032348725,0.0,0
20230808,1.053727488281187,2318200.474218611,0.0,0.0,2318200.474218611,0.0,0
20230809,1.0538145731975737,2318392.061034662,0.0,0.0,2318392.061034662,0.0,0
20230810,1.053901665311061,2318583.6636843346,0.0,0.0,2318583.6636843346,0.0,0
20230811,1.053988764622244,2318775.2821689365,0.0,0.0,2318775.2821689365,0.0,0
20230814,1.0540758711317166,2318966.9164897767,0.0,0.0,2318966.9164897767,0.0,0
20230815,1.0541629848400746,2319158.5666481643,0.0,0.0,2319158.5666481643,0.0,0
20230816,1.0542501057479126,2319350.232645408,0.0,0.0,2319350.232645408,0.0,0
20230817,1.0543372338558257,2319541.9144828166,0.0,0.0,2319541.9144828166,0.0,0
20230818,1.0526764478785477,2315888.185332805,0.0,167730.30000000002,2148157.885332805,0.0,0
20230821,1.0524946879034514,2315488.313387593,0.0,26065.2,2289423.1133875926,0.0,0
20230822,1.0531334169780247,2316893.5173516544,0.0,591671.4,1725222.1173516542,0.0,0
20230823,1.0512895466314858,2312837.0025892686,0.0,105819.99999999999,2207017.0025892686,0.0,0
20230824,1.0513692880418066,2313012.4336919747,0.0,173063.3,2139949.133691975,0.0,0
20230825,1.0511228333573628,2312470.233386198,0.0,0.0,2312470.233386198,0.0,0
20230828,1.051209703013012,2312661.346628627,0.0,0.0,2312661.346628627,0.0,0
20230829,1.0512965798479719,2312852.475665538,0.0,0.0,2312852.475665538,0.0,0
20230830,1.0515852425285361,2313487.5335627794,0.0,103614.0,2209873.5335627794,0.0,0
20230831,1.0510296514671276,2312265.2332276804,0.0,527916.0,1784349.2332276804,0.0,0
20230901,1.0509429329012077,2312074.4523826567,0.0,414173.00000000006,1897901.4523826565,0.0,0
20230904,1.051241896758559,2312732.17286883,0.0,0.0,2312732.17286883,0.0,0
20230905,1.05097223637294,2312138.9200204676,0.0,205923.0,2106215.9200204676,0.0,0
20230906,1.0505974678441863,2311314.42925721,0.0,0.0,2311314.42925721,0.0,0
20230907,1.0436471664344433,2296023.766155775,0.0,892785.6,1403238.166155775,0.0,0
20230908,1.0430057081789597,2294612.5579937114,0.0,74325.9,2220286.6579937115,0.0,0
20230911,1.045475501506613,2300046.1033145487,0.0,350949.0,1949097.1033145487,0.0,0
20230912,1.0449696329917315,2298933.192581809,0.0,0.0,2298933.192581809,0.0,0
20230913,1.045055994118425,2299123.187060535,0.0,0.0,2299123.187060535,0.0,0
20230914,1.0451423623824019,2299313.197241284,0.0,0.0,2299313.197241284,0.0,0
20230915,1.0452287377842515,2299503.2231253535,0.0,0.0,2299503.2231253535,0.0,0
20230918,1.0457330243247813,2300612.653514519,0.0,212818.09999999998,2087794.553514519,0.0,0
20230919,1.044816885662778,2298597.1484581116,0.0,298283.7,2000313.4484581116,0.0,0
20230920,1.0445232691972275,2297951.1922339005,0.0,11081.4,2286869.7922339006,0.0,0
20230921,1.0445874970629012,2298092.4935383825,0.0,0.0,2298092.4935383825,0.0,0
20230922,1.044673826608113,2298282.4185378486,0.0,0.0,2298282.4185378486,0.0,0
20230925,1.044760163287998,2298472.3592335954,0.0,0.0,2298472.3592335954,0.0,0
20230926,1.0439230492351728,2296630.70831738,0.0,471361.6,1825269.1083173798,0.0,0
20230927,1.046397721744364,2302074.987837601,0.0,868596.3,1433478.687837601,0.0,0
20230928,1.0507897958767176,2311737.550928779,0.0,1334705.0,977032.550928779,0.0,0
20231009,1.0483486146630636,2306366.95225874,0.0,1149988.5,1156378.45225874,0.0,0
20231010,1.0459641234448005,2301121.071578561,0.0,1480235.9000000001,820885.1715785606,0.0,0
20231011,1.0475670778395008,2304647.5712469015,0.0,1144920.0,1159727.5712469018,0.0,0
20231012,1.0509594769469197,2312110.8492832235,0.0,771537.6000000001,1540573.2492832234,0.0,0
20231013,1.0490819376129452,2307980.2627484794,0.0,113388.7,2194591.562748479,0.0,0
20231016,1.0469214465716643,2303227.1824576613,0.0,415373.0,1887854.1824576613,0.0,0
20231017,1.045955663968197,2301102.4607300335,0.0,1127271.6,1173830.8607300334,0.0,0
20231018,1.0379610451626635,2283514.29935786,0.0,1032289.8,1251224.4993578598,0.0,0
20231019,1.0334292246983017,2273544.2943362636,0.0,899316.6000000001,1374227.6943362635,0.0,0
20231020,1.031178875381149,2268593.525838528,0.0,260158.6,2008434.9258385277,0.0,0
20231023,1.0263747835984156,2258024.523916514,0.0,439991.99999999994,1818032.5239165144,0.0,0
20231024,1.0270211712458106,2259446.576740783,0.0,87745.40000000001,2171701.1767407833,0.0,0
20231025,1.028209905990302,2262061.7931786645,0.0,681800.5,1580261.2931786643,0.0,0
20231026,1.03276764083899,2272088.809845778,0.0,1248324.3,1023764.5098457782,0.0,0
20231027,1.04748071556471,2304457.574242362,0.0,1694313.0,610144.574242362,0.0,0
20231030,1.0582409819591678,2328130.160310169,0.0,1805913.4000000001,522216.7603101691,0.0,0
20231031,1.0542948233995821,2319448.6114790807,0.0,1315267.7999999998,1004180.8114790808,0.0,0
20231101,1.054355655384814,2319582.4418465905,0.0,805488.2000000001,1514094.2418465905,0.0,0
20231102,1.052156598939809,2314744.5176675795,0.0,424113.6,1890630.9176675794,0.0,0
20231103,1.0545022161349484,2319904.8754968867,0.0,393447.60000000003,1926457.2754968868,0.0,0
20231106,1.0597150595837754,2331373.131084306,0.0,634073.7000000001,1697299.4310843062,0.0,0
20231107,1.0618127647419853,2335988.0824323674,0.0,1015812.9,1320175.1824323672,0.0,0
20231108,1.0649684545161142,2342930.599935451,0.0,1550778.9,792151.699935451,0.0,0
20231109,1.0595632083771083,2331039.0584296384,0.0,1949889.7,381149.3584296384,0.0,0
20231110,1.0576185085898764,2326760.7188977282,0.0,1030539.2,1296221.5188977283,0.0,0
20231113,1.0608660627674822,2333905.3380884607,0.0,563082.4,1770822.9380884606,0.0,0
20231114,1.0614890281274538,2335275.8618803984,0.0,296947.8,2038328.0618803983,0.0,0
20231115,1.0607882575951033,2333734.1667092275,0.0,1064720.8,1269013.3667092272,0.0,0
20231116,1.0543507447397504,2319571.638427451,0.0,1504097.7,815473.9384274507,0.0,0
20231117,1.059331963789392,2330530.3203366627,0.0,1059401.8,1271128.5203366627,0.0,0
20231120,1.0628613892156322,2338295.056274391,0.0,1121690.0,1216605.0562743905,0.0,0
20231121,1.058999626401193,2329799.1780826245,0.0,1176836.0999999999,1152963.0780826246,0.0,0
20231122,1.0506579147460942,2311447.4124414073,0.0,1742091.0000000002,569356.4124414072,0.0,0
20231123,1.0589026338876661,2329585.7945528654,0.0,1887708.6,441877.1945528652,0.0,0
20231124,1.053232848640856,2317112.267009883,0.0,818109.3,1499002.9670098834,0.0,0
20231127,1.0534395701805843,2317567.0543972855,0.0,655098.0,1662469.0543972855,0.0,0
20231128,1.0534010761145416,2317482.3674519914,0.0,227148.0,2090334.3674519914,0.0,0
20231129,1.0527184989943876,2315980.6977876527,0.0,469503.4,1846477.2977876526,0.0,0
20231130,1.052525507906766,2315556.117394885,0.0,0.0,2315556.117394885,0.0,0
20231201,1.0526124934859318,2315747.48566905,0.0,0.0,2315747.48566905,0.0,0
20231204,1.0526994862539885,2315938.8697587745,0.0,0.0,2315938.8697587745,0.0,0
20231205,1.0476061484609136,2304733.52661401,0.0,735063.0,1569670.5266140099,0.0,0
20231206,1.0499974055045935,2309994.292110106,0.0,1215393.5999999999,1094600.692110106,0.0,0
20231207,1.0492265546068091,2308298.42013498,0.0,898562.0,1409736.4201349805,0.0,0
20231208,1.04873189481588,2307210.168594936,0.0,502735.99999999994,1804474.168594936,0.0,0
20231211,1.047570240993673,2304654.5301860804,0.0,0.0,2304654.5301860804,0.0,0
20231212,1.0476568170466476,2304844.9975026245,0.0,0.0,2304844.9975026245,0.0,0
20231213,1.0477434002546677,2305035.480560269,0.0,0.0,2305035.480560269,0.0,0
20231214,1.0454981149917655,2300095.852981884,0.0,578871.5,1721224.3529818843,0.0,0
20231215,1.0417827791671785,2291922.1141677927,0.0,1009920.0,1282002.1141677925,0.0,0
20231218,1.0349138745635806,2276810.5240398776,0.0,928738.4,1348072.1240398774,0.0,0
20231219,1.0350803803536088,2277176.8367779395,0.0,296918.39999999997,1980258.4367779393,0.0,0
20231220,1.0350413781706547,2277091.03197544,0.0,0.0,2277091.03197544,0.0,0
20231221,1.0351269187804208,2277279.2213169257,0.0,0.0,2277279.2213169257,0.0,0
20231222,1.035212466459659,2277467.4262112495,0.0,0.0,2277467.4262112495,0.0,0
20231225,1.035298021208953,2277655.646659697,0.0,0.0,2277655.646659697,0.0,0
20231226,1.0353835830288878,2277843.882663553,0.0,0.0,2277843.882663553,0.0,0
20231227,1.035741836845501,2278632.041060102,0.0,117860.20000000001,2160771.841060102,0.0,0
20231228,1.039231280517911,2286308.817139404,0.0,341874.0,1944434.8171394037,0.0,0
20231229,1.0448197369312253,2298603.421248696,0.0,838022.0,1460581.421248696,0.0,0
20240102,1.0401356558623562,2288298.442897184,0.0,1261979.4000000001,1026319.0428971836,0.0,0
20240103,1.0366992121044056,2280738.266629692,0.0,1811841.9,468896.3666296921,0.0,0
20240104,1.0327753243873945,2272105.713652268,0.0,1244850.5,1027255.2136522678,0.0,0
20240105,1.0282827640242658,2262222.080853385,0.0,476506.8,1785715.280853385,0.0,0
20240108,1.0275982291856482,2260716.104208426,0.0,0.0,2260716.104208426,0.0,0
20240109,1.0276831546591347,2260902.9402500964,0.0,0.0,2260902.9402500964,0.0,0
20240110,1.0277680871512553,2261089.7917327615,0.0,0.0,2261089.7917327615,0.0,0
20240111,1.02785302666259,2261276.658657698,0.0,0.0,2261276.658657698,0.0,0
20240112,1.0274101656415149,2260302.3644113326,0.0,279702.1,1980600.2644113328,0.0,0
20240115,1.026957148889062,2259305.7275559367,0.0,115377.6,2143928.1275559366,0.0,0
20240116,1.026786343899454,2258929.9565787986,0.0,217425.0,2041504.9565787984,0.0,0
20240117,1.024841963645337,2254652.3200197415,0.0,144822.40000000002,2109829.9200197416,0.0,0
20240118,1.0241794277164264,2253194.740976138,0.0,510880.6,1742314.1409761382,0.0,0
20240119,1.020584640944961,2245286.210078914,0.0,724191.9999999999,1521094.2100789144,0.0,0
20240122,1.0103395898711376,2222747.097716503,0.0,388666.8,1834080.297716503,0.0,0
20240123,1.0102801527577585,2222616.336067069,0.0,100156.0,2122460.336067069,0.0,0
20240124,1.0121728982902678,2226780.376238589,0.0,289186.8,1937593.5762385894,0.0,0
20240125,1.0302325577612403,2266511.6270747287,0.0,1139842.2999999998,1126669.3270747291,0.0,0
20240126,1.0187207629702988,2241185.678534657,0.0,2136324.0,104861.6785346573,0.0,0
20240129,0.9978333999682603,2195233.4799301727,0.0,1619082.4,576151.079930173,0.0,0
20240130,0.9886416488935297,2175011.6275657653,0.0,462152.5,1712859.1275657653,0.0,0
20240131,0.9881994080734069,2174038.697761495,0.0,0.0,2174038.697761495,0.0,0
20240201,0.9882810774459749,2174218.370381145,0.0,0.0,2174218.370381145,0.0,0
20240202,0.9883627535680779,2174398.0578497713,0.0,0.0,2174398.0578497713,0.0,0
20240205,0.9884444364402736,2174577.7601686018,0.0,0.0,2174577.7601686018,0.0,0
20240206,0.9885261260631197,2174757.4773388635,0.0,0.0,2174757.4773388635,0.0,0
20240207,0.9886078224371746,2174937.209361784,0.0,0.0,2174937.209361784,0.0,0
20240208,0.9948643534357055,2188701.577558552,0.0,490534.39999999997,1698167.177558552,0.0,0
20240219,0.9939176897597233,2186618.917471391,0.0,1220282.0,966336.9174713911,0.0,0
20240220,0.9960534003203091,2191317.48070468,0.0,1371532.5,819784.9807046799,0.0,0
20240221,1.0009834457078712,2202163.5805573165,0.0,1751728.0000000002,450435.5805573163,0.0,0
20240222,1.0159321671483097,2235050.767726281,0.0,1939175.9999999998,295874.76772628154,0.0,0
20240223,1.030704291567215,2267549.441447873,0.0,1953019.0,314530.4414478732,0.0,0
20240226,1.0326558067035485,2271842.7747478066,0.0,2159826.9,112015.87474780667,0.0,0
20240227,1.064190957046969,2341220.105503332,0.0,2341190.2,29.90550333161144,0.0,0
20240228,1.0127695945340276,2228093.107974861,0.0,2228063.2,29.9079748608124,0.0,0
20240229,1.0357819089384301,2278720.199664546,0.0,1437728.4,840991.7996645462,0.0,0
20240301,1.0433696426514587,2295413.213833209,0.0,1502924.9999999998,792488.2138332095,0.0,0
20240304,1.0441174077679294,2297058.2970894445,0.0,1068799.5,1228258.7970894447,0.0,0
20240305,1.0401218120488984,2288267.9865075764,0.0,1590670.2,697597.7865075765,0.0,0
20240306,1.0384974275224907,2284694.3405494797,0.0,797841.2000000001,1486853.1405494798,0.0,0
20240307,1.0315386253986074,2269384.975876936,0.0,1010849.2,1258535.7758769363,0.0,0
20240308,1.0362887670411889,2279835.2874906156,0.0,757969.8,1521865.4874906158,0.0,0
20240311,1.0434402190359298,2295568.4818790453,0.0,795520.0000000001,1500048.481879045,0.0,0
20240312,1.0450831337316921,2299182.8942097225,0.0,773721.0,1525461.8942097225,0.0,0
20240313,1.0470071410416526,2303415.7102916357,0.0,1252161.6,1051254.1102916356,0.0,0
20240314,1.0430579383974243,2294727.4644743335,0.0,1524506.8,770220.6644743333,0.0,0
20240315,1.0464653752751703,2302223.8256053748,0.0,709222.2,1593001.6256053746,0.0,0
20240318,1.0547710180969554,2320496.2398133017,0.0,1154107.5,1166388.7398133017,0.0,0
20240319,1.048392452474047,2306463.3954429035,0.0,1609993.8,696469.5954429036,0.0,0
20240320,1.0563092235160483,2323880.2917353064,0.0,1978419.2000000002,345461.091735306,0.0,0
20240321,1.0558273103996465,2322820.0828792225,0.0,2045254.4,277565.6828792224,0.0,0
20240322,1.0464008912070055,2302081.960655412,0.0,1764233.0,537848.960655412,0.0,0
20240325,1.0298690818318597,2265711.9800300915,0.0,1588586.4000000001,677125.5800300913,0.0,0
20240326,1.0282241477025655,2262093.1249456443,0.0,483106.0,1778987.124945644,0.0,0
20240327,1.024176770008356,2253188.894018383,0.0,248301.00000000003,2004887.8940183832,0.0,0
20240328,1.023991617316725,2252781.558096795,0.0,0.0,2252781.558096795,0.0,0
20240329,1.0282060843639196,2262053.385600623,0.0,716242.5,1545810.8856006232,0.0,0
20240401,1.0344031399686933,2275686.9079311253,0.0,648239.9,1627447.0079311254,0.0,0
20240402,1.0307675467203448,2267688.6027847584,0.0,1647315.7,620372.9027847585,0.0,0
20240403,1.0286257880884733,2262976.733794641,0.0,1485815.4,777161.3337946412,0.0,0
20240408,1.016656884426848,2236645.1457390655,0.0,1170286.4000000001,1066358.7457390653,0.0,0
20240409,1.018017405899544,2239638.292978997,0.0,257810.40000000002,1981827.8929789967,0.0,0
20240410,1.017829583023039,2239225.082650686,0.0,0.0,2239225.082650686,0.0,0
20240411,1.0179137011703965,2239410.1425748724,0.0,0.0,2239410.1425748724,0.0,0
