trade_date,nav,total_equity,stock_val,etf_val,cash,futures_margin,im_lots
20230706,1.0544516053254227,2319793.53171593,0.0,0.0,2319793.53171593,0.0,0
20230707,1.0545387500861936,2319985.2501896257,0.0,0.0,2319985.2501896257,0.0,0
20230710,1.0546259020490105,2320176.9845078234,0.0,0.0,2320176.9845078234,0.0,0
20230711,1.0551571597532192,2321345.751457082,0.0,140026.3,2181319.4514570823,0.0,0
20230712,1.0543253753599606,2319515.8257919136,0.0,138016.1,2181499.7257919135,0.0,0
20230713,1.0552907921611565,2321639.742754544,0.0,238640.4,2082999.342754544,0.0,0
20230714,1.0552454961184348,2321540.0914605567,0.0,238368.59999999998,2083171.4914605569,0.0,0
20230717,1.0549531156335161,2320896.8543937355,0.0,237553.19999999998,2083343.6543937353,0.0,0
20230718,1.0549471119614666,2320883.6463152263,0.0,120520.0,2200363.6463152263,0.0,0
20230719,1.0549442066932424,2320877.254725133,0.0,0.0,2320877.254725133,0.0,0
20230720,1.0550313921648697,2321069.0627627135,0.0,0.0,2321069.0627627135,0.0,0
20230721,1.0551185848419082,2321260.886652198,0.0,0.0,2321260.886652198,0.0,0
20230724,1.0552057847249532,2321452.726394897,0.0,0.0,2321452.726394897,0.0,0
20230725,1.0552929918146,2321644.5819921196,0.0,0.0,2321644.5819921196,0.0,0
20230726,1.055380206111444,2321836.4534451766,0.0,0.0,2321836.4534451766,0.0,0
20230727,1.0546973561572976,2320334.1835460546,0.0,178347.1,2141987.0835460545,0.0,0
20230728,1.0564854880079504,2324268.073617491,0.0,364680.30000000005,1959587.773617491,0.0,0
20230731,1.0564899220687411,2324277.8285512305,0.0,0.0,2324277.8285512305,0.0,0
20230801,1.056577235285441,2324469.91762797,0.0,0.0,2324469.91762797,0.0,0
20230802,1.0566645557181094,2324662.0225798404,0.0,0.0,2324662.0225798404,0.0,0
20230803,1.0567518833673422,2324854.1434081527,0.0,0.0,2324854.1434081527,0.0,0
20230804,1.056839218233736,2325046.2801142195,0.0,0.0,2325046.2801142195,0.0,0
20230807,1.0569265603178877,2325238.432699353,0.0,0.0,2325238.432699353,0.0,0
20230808,1.0570139096203934,2325430.6011648653,0.0,0.0,2325430.6011648653,0.0,0
20230809,1.0571012661418497,2325622.7855120692,0.0,0.0,2325622.7855120692,0.0,0
20230810,1.0571886298828532,2325814.985742277,0.0,0.0,2325814.985742277,0.0,0
20230811,1.0572760008440005,2326007.2018568013,0.0,0.0,2326007.2018568013,0.0,0
20230814,1.0573633790258885,2326199.433856955,0.0,0.0,2326199.433856955,0.0,0
20230815,1.0574507644291138,2326391.6817440502,0.0,0.0,2326391.6817440502,0.0,0
20230816,1.057538157054273,2326583.9455194008,0.0,0.0,2326583.9455194008,0.0,0
20230817,1.0576255569019635,2326776.2251843195,0.0,0.0,2326776.2251843195,0.0,0
20230818,1.0577129639727818,2326968.5207401197,0.0,0.0,2326968.5207401197,0.0,0
20230821,1.057800378267325,2327160.832188115,0.0,0.0,2327160.832188115,0.0,0
20230822,1.0581400589128602,2327908.1296082926,0.0,297306.3,2030601.8296082928,0.0,0
20230823,1.0562922396660306,2323842.9272652674,0.0,199133.99999999997,2124708.9272652674,0.0,0
20230824,1.0564473286565366,2324184.1230443805,0.0,199299.6,2124884.5230443804,0.0,0
20230825,1.0561507587725492,2323531.669299608,0.0,0.0,2323531.669299608,0.0,0
20230828,1.0562380439592245,2323723.696710294,0.0,0.0,2323723.696710294,0.0,0
20230829,1.0563253363595517,2323915.739991014,0.0,0.0,2323915.739991014,0.0,0
20230830,1.0564126359741268,2324107.799143079,0.0,0.0,2324107.799143079,0.0,0
20230831,1.0561845558333265,2323606.0228333184,0.0,265188.0,2058418.0228333187,0.0,0
20230901,1.0561638818296766,2323560.5400252882,0.0,264972.4,2058588.1400252883,0.0,0
20230904,1.056386867553086,2324051.1086167893,0.0,0.0,2324051.1086167893,0.0,0
20230905,1.0562950431800304,2323849.0949960668,0.0,103457.7,2220391.3949960666,0.0,0
20230906,1.0561504150706746,2323530.913155484,0.0,0.0,2323530.913155484,0.0,0
20230907,1.0527008055274087,2315941.772160299,0.0,448718.39999999997,1867223.3721602992,0.0,0
20230908,1.0528459501483312,2316261.0903263288,0.0,265659.89999999997,2050601.1903263289,0.0,0
20230911,1.054695164317765,2320329.361499083,0.0,269558.7,2050770.661499083,0.0,0
20230912,1.0543274143285495,2319520.311522809,0.0,0.0,2319520.311522809,0.0,0
20230913,1.0544145488256016,2319712.0074163233,0.0,0.0,2319712.0074163233,0.0,0
20230914,1.0545016905238516,2319903.7191524734,0.0,0.0,2319903.7191524734,0.0,0
20230915,1.0545888394238947,2320095.4467325686,0.0,0.0,2320095.4467325686,0.0,0
20230918,1.0548866306840885,2320750.5875049946,0.0,107266.2,2213484.3875049944,0.0,0
20230919,1.0542953743285575,2319449.8235228267,0.0,203474.7,2115975.1235228265,0.0,0
20230920,1.0538227314157718,2318410.009114698,0.0,107200.49999999999,2211209.509114698,0.0,0
20230921,1.0537034918835526,2318147.682143816,0.0,0.0,2318147.682143816,0.0,0
20230922,1.0537905748167662,2318339.2645968855,0.0,0.0,2318339.2645968855,0.0,0
20230925,1.0538776649469161,2318530.862883216,0.0,0.0,2318530.862883216,0.0,0
20230926,1.0534990100746566,2317697.8221642445,0.0,237734.4,2079963.4221642446,0.0,0
20230927,1.0551189715200515,2321261.737344113,0.0,558400.7,1762861.0373441135,0.0,0
20230928,1.05826534324133,2328183.755130926,0.0,952660.9999999999,1375522.7551309261,0.0,0
20231009,1.0565018270735762,2324304.0195618677,0.0,1052916.3,1271387.7195618676,0.0,0
20231010,1.054507813287998,2319917.1892335955,0.0,1270440.6,1049476.5892335956,0.0,0
20231011,1.0557349649254597,2322616.9228360113,0.0,1273053.5999999999,1049563.3228360116,0.0,0
20231012,1.059720831971034,2331385.830336275,0.0,1029207.6000000001,1302178.230336275,0.0,0
20231013,1.0579695655858128,2327533.044288788,0.0,571596.6,1755936.444288788,0.0,0
20231016,1.05517107409236,2321376.363003192,0.0,565294.8,1756081.563003192,0.0,0
20231017,1.054520216808265,2319944.4769781833,0.0,851861.4,1468083.0769781831,0.0,0
20231018,1.0475306725994622,2304567.479718817,0.0,940974.6000000001,1363592.8797188168,0.0,0
20231019,1.0430853060660181,2294787.67334524,0.0,931082.1000000001,1363705.57334524,0.0,0
20231020,1.0395929412023412,2287104.4706451506,0.0,598969.8,1688134.6706451506,0.0,0
20231023,1.0327533572305396,2272057.385907187,0.0,583783.2,1688274.1859071874,0.0,0
20231024,1.0348594131540714,2276690.708938957,0.0,347076.7,1929614.008938957,0.0,0
20231025,1.0369004940132984,2281181.0868292567,0.0,516402.89999999997,1764778.1868292566,0.0,0
20231026,1.0401384060019214,2288304.493204227,0.0,889521.7,1398782.7932042272,0.0,0
20231027,1.051571927492295,2313458.240483049,0.0,1304930.8,1008527.4404830489,0.0,0
20231030,1.0612651549800367,2334783.3409560807,0.0,1563547.8,771235.5409560809,0.0,0
20231031,1.0575821587892997,2326680.749336459,0.0,1433156.9,893523.8493364593,0.0,0
20231101,1.0572738663237233,2326002.5059121912,0.0,1119866.0,1206136.5059121912,0.0,0
20231102,1.053364425253831,2317401.7355584283,0.0,767579.2,1549822.5355584284,0.0,0
20231103,1.056974902125083,2325344.7846751823,0.0,587769.4,1737575.3846751822,0.0,0
20231106,1.0624903117939286,2337478.685946643,0.0,599759.7000000001,1737718.985946643,0.0,0
20231107,1.0640288356721095,2340863.4384786407,0.0,804338.9,1536524.5384786406,0.0,0
20231108,1.0664338042703774,2346154.3693948304,0.0,1179441.3,1166713.0693948304,0.0,0
20231109,1.0621775101227604,2336790.5222700727,0.0,1561579.7999999998,775210.7222700729,0.0,0
20231110,1.0609027849604789,2333986.1269130534,0.0,1297970.0,1036016.1269130536,0.0,0
20231113,1.0657247752857373,2344594.505628622,0.0,936903.8,1407690.7056286223,0.0,0
20231114,1.0670673750997175,2347548.2252193787,0.0,618268.2000000001,1729280.0252193785,0.0,0
20231115,1.0678796457395099,2349335.220626922,0.0,842987.2,1506348.020626922,0.0,0
20231116,1.062847902566327,2338265.3856459195,0.0,1176443.1,1161822.2856459196,0.0,0
20231117,1.0687345927348337,2351216.104016634,0.0,1189297.8,1161918.3040166341,0.0,0
20231120,1.0724571956012505,2359405.8303227513,0.0,1197391.5,1162014.3303227513,0.0,0
20231121,1.0686054838931485,2350932.0645649265,0.0,1188821.7,1162110.3645649268,0.0,0
20231122,1.0615000929218066,2335300.2044279743,0.0,1466192.0,869108.2044279743,0.0,0
20231123,1.068896445921346,2351572.181026961,0.0,1696418.8,655153.3810269613,0.0,0
20231124,1.0606930132586703,2333524.629169075,0.0,1246958.9000000001,1086565.729169075,0.0,0
20231127,1.0609628804347,2334118.33695634,0.0,957432.0,1376686.33695634,0.0,0
20231128,1.0615960352609057,2335511.2775739925,0.0,595522.7999999999,1739988.4775739927,0.0,0
20231129,1.0608939446702812,2333966.6782746185,0.0,593834.4,1740132.2782746186,0.0,0
20231130,1.0606274833183438,2333380.463300356,0.0,0.0,2333380.463300356,0.0,0
20231201,1.0607151384822544,2333573.3046609596,0.0,0.0,2333573.3046609596,0.0,0
20231204,1.0608028008903934,2333766.1619588654,0.0,0.0,2333766.1619588654,0.0,0
20231205,1.0582807371740832,2328217.621782983,0.0,370307.60000000003,1957910.0217829833,0.0,0
20231206,1.0599068186110852,2331795.000944387,0.0,802344.0,1529451.0009443874,0.0,0
20231207,1.0596633644788893,2331259.4018535563,0.0,801682.0,1529577.4018535563,0.0,0
20231208,1.0590789800594924,2329973.7561308835,0.0,652831.7,1677142.0561308835,0.0,0
20231211,1.0575454840744272,2326600.06496374,0.0,0.0,2326600.06496374,0.0,0
20231212,1.0576328845276566,2326792.3459608443,0.0,0.0,2326792.3459608443,0.0,0
20231213,1.0577202922040636,2326984.64284894,0.0,0.0,2326984.64284894,0.0,0
20231214,1.0566305723933855,2324587.259265448,0.0,292215.3,2032371.9592654482,0.0,0
20231215,1.0541509204085933,2319132.0248989053,0.0,655920.0,1663212.024898905,0.0,0
20231218,1.0486127383294328,2306948.024324752,0.0,795994.0,1510954.024324752,0.0,0
20231219,1.048882331681249,2307541.129698748,0.0,551757.6,1755783.529698748,0.0,0
20231220,1.04873757476905,2307222.66449191,0.0,0.0,2307222.66449191,0.0,0
20231221,1.0488242472958904,2307413.3440509588,0.0,0.0,2307413.3440509588,0.0,0
20231222,1.0489109269857495,2307604.039368649,0.0,0.0,2307604.039368649,0.0,0
20231225,1.0489976138392194,2307794.750446283,0.0,0.0,2307794.750446283,0.0,0
20231226,1.049084307856892,2307985.4772851625,0.0,0.0,2307985.4772851625,0.0,0
20231227,1.0491710090393596,2308176.219886591,0.0,0.0,2308176.219886591,0.0,0
20231228,1.0510629280628532,2312338.441738277,0.0,173160.0,2139178.441738277,0.0,0
20231229,1.0545021523713134,2319904.7352168895,0.0,509697.80000000005,1810206.9352168895,0.0,0
20240102,1.051263939563553,2312780.6670398167,0.0,886987.2000000001,1425793.4670398165,0.0,0
20240103,1.0487515451035978,2307253.3992279153,0.0,1359877.2,947376.1992279155,0.0,0
20240104,1.0450936794461687,2299206.094781571,0.0,1351751.6,947454.4947815707,0.0,0
20240105,1.037875547541868,2283326.2045921097,0.0,909236.3999999999,1374089.8045921095,0.0,0
20240108,1.0364929849665048,2280284.5669263103,0.0,0.0,2280284.5669263103,0.0,0
20240109,1.0365786455437747,2280473.020196304,0.0,0.0,2280473.020196304,0.0,0
20240110,1.0366643132004312,2280661.4890409485,0.0,0.0,2280661.4890409485,0.0,0
20240111,1.0367499879370592,2280849.97346153,0.0,0.0,2280849.97346153,0.0,0
20240112,1.0365694380378556,2280452.7636832823,0.0,141084.69999999998,2139368.063683282,0.0,0
20240115,1.0364496686187603,2280189.2709612725,0.0,140644.40000000002,2139544.8709612726,0.0,0
20240116,1.0363584967506523,2279988.692851435,0.0,140267.0,2139721.692851435,0.0,0
20240117,1.0346662406158984,2276265.7293549767,0.0,136367.2,2139898.5293549765,0.0,0
20240118,1.0342812447616017,2275418.738475524,0.0,328407.8,1947010.938475524,0.0,0
20240119,1.0317816795434687,2269919.694995631,0.0,529053.0,1740866.694995631,0.0,0
20240122,1.0186686219437315,2241070.968276209,0.0,500060.39999999997,1741010.568276209,0.0,0
20240123,1.020113698786581,2244250.1373304785,0.0,317433.2,1926816.9373304786,0.0,0
20240124,1.0224449901816726,2249378.9783996795,0.0,322402.8,1926976.1783996795,0.0,0
20240125,1.0340234763960194,2274851.648071243,0.0,738138.6,1536713.048071243,0.0,0
20240126,1.0263735475088174,2258021.804519398,0.0,1428668.0,829353.8045193983,0.0,0
20240129,1.007052672417835,2215515.879319237,0.0,1513095.5999999999,702420.2793192373,0.0,0
20240130,0.9930171676415681,2184637.76881145,0.0,976635.5,1208002.2688114499,0.0,0
20240131,0.9919920141010564,2182382.431022324,0.0,0.0,2182382.431022324,0.0,0
20240201,0.9920739969121392,2182562.793206706,0.0,0.0,2182562.793206706,0.0,0
20240202,0.9921559864986608,2182743.1702970536,0.0,0.0,2182743.1702970536,0.0,0
20240205,0.9922379828611813,2182923.5622945987,0.0,0.0,2182923.5622945987,0.0,0
20240206,0.9923199860002606,2183103.9692005734,0.0,0.0,2183103.9692005734,0.0,0
20240207,0.9924019959164591,2183284.39101621,0.0,0.0,2183284.39101621,0.0,0
20240208,0.9955815825135871,2190279.4815298915,0.0,246074.0,1944205.4815298917,0.0,0
20240219,0.9949310873976036,2188848.392274728,0.0,729826.0,1459022.3922747278,0.0,0
20240220,0.9973998746020908,2194279.7241245997,0.0,1056645.0,1137634.7241245997,0.0,0
20240221,1.0014991161789477,2203298.055593685,0.0,1407406.0,795892.0555936847,0.0,0
20240222,1.0145113497896863,2231924.96953731,0.0,1683323.9999999998,548600.9695373102,0.0,0
20240223,1.028284587655649,2262226.092842428,0.0,1826929.5,435296.59284242784,0.0,0
20240226,1.0300776547341786,2266170.840415193,0.0,1990052.4,276118.44041519304,0.0,0
20240227,1.0596849710385905,2331306.9362848992,0.0,2193426.2,137880.73628489918,0.0,0
20240228,1.011514241539578,2225331.3313870714,0.0,2087439.2,137892.13138707148,0.0,0
20240229,1.0422627351235487,2292978.0172718074,0.0,1805119.1999999997,487858.8172718078,0.0,0
20240301,1.0504735438392723,2311041.796446399,0.0,1660177.4999999998,650864.2964463993,0.0,0
20240304,1.051520365781924,2313344.804720233,0.0,1366668.7999999998,946676.0047202336,0.0,0
20240305,1.0468842371128206,2303145.3216482056,0.0,1479708.2999999998,823437.0216482059,0.0,0
20240306,1.045875985842303,2300927.1688530664,0.0,1142088.5,1158838.6688530664,0.0,0
20240307,1.0382322457472184,2284110.9406438805,0.0,1125176.5,1158934.4406438807,0.0,0
20240308,1.0440682404778001,2296950.12905116,0.0,954472.5,1342477.62905116,0.0,0
20240311,1.052767535279793,2316088.5776155447,0.0,973500.0000000001,1342588.5776155444,0.0,0
20240312,1.0548293342496509,2320624.5353492317,0.0,977925.0,1342699.5353492317,0.0,0
20240313,1.0564959873139332,2324291.1720906533,0.0,1112712.3,1211578.8720906535,0.0,0
20240314,1.0530743409456296,2316763.550080385,0.0,1321518.4000000001,995245.1500803849,0.0,0
20240315,1.0596725850757802,2331279.6871667164,0.0,1031494.2,1299785.4871667165,0.0,0
20240318,1.0674729124795055,2348440.407454912,0.0,1048547.5,1299892.907454912,0.0,0
20240319,1.062084758510828,2336586.4687238215,0.0,1324989.3,1011597.1687238216,0.0,0
20240320,1.0687899862896508,2351337.969837232,0.0,1672246.1,679091.869837232,0.0,0
20240321,1.0681939831993534,2350026.7630385775,0.0,1867356.7999999998,482669.96303857764,0.0,0
20240322,1.058498751417349,2328697.2531181676,0.0,1845987.4,482709.8531181676,0.0,0
20240325,1.0407544299632552,2289659.7459191615,0.0,1708707.6,580952.1459191612,0.0,0
20240326,1.0381256251247282,2283876.375274402,0.0,1099339.4,1184536.975274402,0.0,0
20240327,1.0275160165108763,2260535.236323928,0.0,658822.5000000001,1601712.7363239278,0.0,0
20240328,1.0268850811263184,2259147.1784779006,0.0,0.0,2259147.1784779006,0.0,0
20240329,1.0290405420711706,2263889.1925565754,0.0,359105.39999999997,1904783.7925565753,0.0,0
20240401,1.0336666306638582,2274066.587460488,0.0,505327.9,1768738.6874604882,0.0,0
20240402,1.0313006891603924,2268861.5161528634,0.0,1070966.2,1197895.3161528632,0.0,0
20240403,1.0294525001941643,2264795.5004271613,0.0,1278363.6,986431.9004271613,0.0,0
20240408,1.017416647147599,2238316.6237247176,0.0,1251803.2000000002,986513.4237247172,0.0,0
20240409,1.0218212990133757,2248006.8578294264,0.0,769698.0000000001,1478308.8578294264,0.0,0
20240410,1.0210938154573583,2246406.3940061885,0.0,0.0,2246406.3940061885,0.0,0
20240411,1.0211782033759913,2246592.0474271807,0.0,0.0,2246592.0474271807,0.0,0
20240412,1.0212625982688324,2246777.716191431,0.0,0.0,2246777.716191431,0.0,0
20240415,1.0213470001364577,2246963.400300207,0.0,0.0,2246963.400300207,0.0,0
20240416,1.0214314089794443,2247149.0997547773,0.0,0.0,2247149.0997547773,0.0,0
20240417,1.0215158247983682,2247334.81455641,0.0,0.0,2247334.81455641,0.0,0
20240418,1.0216002475938062,2247520.5447063735,0.0,0.0,2247520.5447063735,0.0,0
20240419,1.021720194213495,2247784.4272696893,0.0,214469.5,2033314.9272696893,0.0,0
20240422,1.0217698588455035,2247893.6894601076,0.0,478110.3,1769783.3894601075,0.0,0
20240423,1.0213336354642517,2246933.998021354,0.0,0.0,2246933.998021354,0.0,0
20240424,1.02141804320272,2247119.695045984,0.0,0.0,2247119.695045984,0.0,0
20240425,1.0215024579170342,2247305.4074174752,0.0,0.0,2247305.4074174752,0.0,0
20240426,1.02340328388348,2251487.2245436558,0.0,208338.9,2043148.3245436558,0.0,0
20240429,1.0269025546918216,2259185.6203220077,0.0,338737.0,1920448.6203220075,0.0,0
20240430,1.0241476009689618,2253124.722131716,0.0,631643.3999999999,1621481.3221317164,0.0,0
20240506,1.0295422403875245,2264992.928852554,0.0,643377.6000000001,1621615.3288525539,0.0,0
20240507,1.0312069940669806,2268655.386947357,0.0,867816.5,1400838.886947357,0.0,0
20240508,1.0249677994346345,2254929.1587561956,0.0,853974.5,1400954.6587561958,0.0,0
20240509,1.0326821688580803,2271900.7714877767,0.0,972251.9999999999,1299648.7714877767,0.0,0
20240510,1.0288200820350708,2263404.180477156,0.0,963648.0000000001,1299756.1804771558,0.0,0
20240513,1.0253685962919616,2255810.9118423155,0.0,536110.4,1719700.5118423156,0.0,0
20240514,1.0254412711289105,2255970.796483603,0.0,0.0,2255970.796483603,0.0,0
20240515,1.0255260183414003,2256157.240351081,0.0,0.0,2256157.240351081,0.0,0
20240516,1.0256107725577923,2256343.699627143,0.0,0.0,2256343.699627143,0.0,0
20240517,1.0256955337786646,2256530.1743130623,0.0,0.0,2256530.1743130623,0.0,0
20240520,1.026313439511554,2257889.566925419,0.0,393849.60000000003,1864039.9669254192,0.0,0
20240521,1.0235429046277138,2251794.3901809705,0.0,633012.5,1618781.8901809703,0.0,0
20240522,1.023803372702396,2252367.419945271,0.0,500631.60000000003,1751735.8199452711,0.0,0
20240523,1.0230595527250164,2250731.015995036,0.0,0.0,2250731.015995036,0.0,0
20240524,1.0231441031012745,2250917.026822804,0.0,0.0,2250917.026822804,0.0,0
20240527,1.0237858045955972,2252328.770110314,0.0,142506.59999999998,2109822.1701103137,0.0,0
20240528,1.0235408796747598,2251789.9352844716,0.0,0.0,2251789.9352844716,0.0,0
20240529,1.0236254698301048,2251976.0336262304,0.0,0.0,2251976.0336262304,0.0,0
20240530,1.0237100669763717,2252162.147348018,0.0,0.0,2252162.147348018,0.0,0
20240531,1.0237946711141384,2252348.2764511043,0.0,0.0,2252348.2764511043,0.0,0
20240603,1.0238792822439824,2252534.4209367614,0.0,0.0,2252534.4209367614,0.0,0
20240604,1.023963900366482,2252720.5808062605,0.0,0.0,2252720.5808062605,0.0,0
20240605,1.024048525482215,2252906.7560608727,0.0,0.0,2252906.7560608727,0.0,0
20240606,1.0241331575917587,2253092.9467018694,0.0,0.0,2253092.9467018694,0.0,0
20240607,1.024217796695692,2253279.152730522,0.0,0.0,2253279.152730522,0.0,0
20240611,1.0243024427945924,2253465.3741481034,0.0,0.0,2253465.3741481034,0.0,0
20240612,1.0243870958890382,2253651.610955884,0.0,0.0,2253651.610955884,0.0,0
20240613,1.0229359641394886,2250459.121106875,0.0,367740.1,1882719.0211068753,0.0,0
20240614,1.0234858716909956,2251668.9177201902,0.0,368794.30000000005,1882874.61772019,0.0,0
20240617,1.0233170123603315,2251297.427192729,0.0,368267.2,1883030.2271927288,0.0,0
20240618,1.0233178900507023,2251299.358111545,0.0,0.0,2251299.358111545,0.0,0
20240619,1.0220665123921775,2248546.3272627904,0.0,196386.7,2052159.6272627902,0.0,0
20240620,1.0184166124713445,2240516.5474369577,0.0,461844.6,1778671.9474369579,0.0,0
20240621,1.0181760659629837,2239987.345118564,0.0,461168.39999999997,1778818.9451185642,0.0,0
20240624,1.013971744177902,2230737.8371913843,0.0,242154.0,1988583.837191384,0.0,0
20240625,1.0140005105520011,2230801.1232144027,0.0,0.0,2230801.1232144027,0.0,0
20240626,1.0140843122470882,2230985.486943594,0.0,0.0,2230985.486943594,0.0,0
20240627,1.0141681208679352,2231169.865909457,0.0,0.0,2231169.865909457,0.0,0
20240628,1.0142519364151144,2231354.2601132514,0.0,0.0,2231354.2601132514,0.0,0
20240701,1.0143357588891981,2231538.669556236,0.0,0.0,2231538.669556236,0.0,0
20240702,1.0144195882907592,2231723.0942396703,0.0,0.0,2231723.0942396703,0.0,0
20240703,1.0145034246203701,2231907.5341648143,0.0,0.0,2231907.5341648143,0.0,0
20240704,1.012664695856564,2227862.330884441,0.0,185085.6,2042776.730884441,0.0,0
20240705,1.01356879791257,2229851.3554076543,0.0,186905.80000000002,2042945.5554076545,0.0,0
20240708,1.0132183413923759,2229080.351063227,0.0,0.0,2229080.351063227,0.0,0
20240709,1.0133020784453834,2229264.5725798435,0.0,0.0,2229264.5725798435,0.0,0
20240710,1.0133858224188086,2229448.809321379,0.0,0.0,2229448.809321379,0.0,0
20240711,1.0134695733132233,2229633.061289091,0.0,0.0,2229633.061289091,0.0,0
20240712,1.0129492854959983,2228488.4280911963,0.0,367314.6,1861173.8280911965,0.0,0
20240715,1.0112466109591123,2224742.544110047,0.0,363414.9,1861327.644110047,0.0,0
20240716,1.0114849260700662,2225266.837354146,0.0,263104.2,1962162.637354146,0.0,0
20240717,1.011265009263283,2224783.020379223,0.0,0.0,2224783.020379223,0.0,0
20240718,1.0113485848838835,2224966.8867445434,0.0,0.0,2224966.8867445434,0.0,0
20240719,1.0114321674115598,2225150.7683054316,0.0,0.0,2225150.7683054316,0.0,0
20240722,1.011515756846883,2225334.665063143,0.0,0.0,2225334.665063143,0.0,0
20240723,1.0115993531904242,2225518.577018933,0.0,0.0,2225518.577018933,0.0,0
20240724,1.0116829564427539,2225702.5041740583,0.0,0.0,2225702.5041740583,0.0,0
20240725,1.0117665666044433,2225886.4465297754,0.0,0.0,2225886.4465297754,0.0,0
20240726,1.0118501836760636,2226070.40408734,0.0,0.0,2226070.40408734,0.0,0
20240729,1.0115113581969128,2225324.988033208,0.0,174701.9,2050623.088033208,0.0,0
20240730,1.0136377008120878,2230002.9417865933,0.0,734010.5,1495992.4417865933,0.0,0
20240731,1.0366746080184082,2280684.137640498,0.0,1195002.8,1085681.337640498,0.0,0
20240801,1.0324448943129914,2271378.767488581,0.0,1471140.0,800238.767488581,0.0,0
20240802,1.0233563195108686,2251383.902923911,0.0,1451079.0,800304.9029239106,0.0,0
20240805,1.0070336805158868,2215474.097134951,0.0,1272719.5,942754.597134951,0.0,0
20240806,1.0144913366767636,2231880.94068888,0.0,984697.0,1247183.9406888802,0.0,0
20240807,1.0139023090886794,2230585.079995095,0.0,832562.5,1398022.579995095,0.0,0
20240808,1.0143480086596786,2231565.619051293,0.0,833427.5,1398138.119051293,0.0,0
20240809,1.01231660167656,2227096.523688432,0.0,570301.2,1656795.3236884319,0.0,0
20240812,1.0117274273976606,2225800.3402748536,0.0,0.0,2225800.3402748536,0.0,0
20240813,1.0118110412346357,2225984.2907161987,0.0,0.0,2225984.2907161987,0.0,0
20240814,1.0118946619818452,2226168.2563600596,0.0,0.0,2226168.2563600596,0.0,0
20240815,1.0119782896398604,2226352.2372076926,0.0,0.0,2226352.2372076926,0.0,0
20240816,1.0107533895360536,2223657.456979318,0.0,337564.3,1886093.156979318,0.0,0
20240819,1.0113127644263926,2224888.0817380636,0.0,513003.0,1711885.0817380636,0.0,0
20240820,1.008420064483812,2218524.1418643864,0.0,367536.0,1850988.1418643866,0.0,0
20240821,1.007791412315306,2217141.107093673,0.0,0.0,2217141.107093673,0.0,0
20240822,1.0078747008617783,2217324.3418959123,0.0,0.0,2217324.3418959123,0.0,0
20240823,1.0079579962916017,2217507.5918415235,0.0,0.0,2217507.5918415235,0.0,0
20240826,1.0080412986053449,2217690.8569317586,0.0,0.0,2217690.8569317586,0.0,0
20240827,1.0081246078035766,2217874.1371678687,0.0,0.0,2217874.1371678687,0.0,0
20240828,1.0082079238868662,2218057.4325511055,0.0,0.0,2218057.4325511055,0.0,0
20240829,1.009353265009578,2220577.183021072,0.0,120055.0,2100522.183021072,0.0,0
20240830,1.0104662635889552,2223025.7798957014,0.0,122330.0,2100695.7798957014,0.0,0
20240902,1.0065595264897902,2214430.9582775384,0.0,434527.80000000005,1779903.1582775384,0.0,0
20240903,1.0083420262327758,2218352.457712107,0.0,438302.2,1780050.2577121067,0.0,0
20240904,1.0076583042289333,2216848.2693036534,0.0,436650.9,1780197.3693036532,0.0,0
20240905,1.0093335877514464,2220533.8930531824,0.0,440189.4,1780344.4930531825,0.0,0
20240906,1.0021974759767944,2204834.447148948,0.0,879148.5,1325685.9471489477,0.0,0
20240909,0.9988233097599464,2197411.281471882,0.0,975884.0,1221527.2814718818,0.0,0
20240910,1.0003315609726238,2200729.4341397723,0.0,979101.2000000001,1221628.2341397721,0.0,0
20240911,0.9993899082272885,2198657.7981000347,0.0,672512.5,1526145.2981000347,0.0,0
20240912,0.9990551547624167,2197921.3404773166,0.0,372531.2,1825390.1404773165,0.0,0
20240913,0.9990530582858905,2197916.7282289593,0.0,0.0,2197916.7282289593,0.0,0
20240918,0.9989527481746517,2197696.0459842337,0.0,102151.9,2095544.1459842338,0.0,0
20240919,0.9999398779322018,2199867.731450844,0.0,104150.40000000001,2095717.3314508442,0.0,0
20240920,0.9995585282482298,2199028.7621461055,0.0,235638.6,1963390.1621461054,0.0,0
20240923,0.9999558556139292,2199902.882350644,0.0,444012.0,1755890.882350644,0.0,0
20240924,1.0160756827376234,2235366.5020227716,0.0,1009192.7999999999,1226173.7020227716,0.0,0
20240925,1.018690983187785,2241120.163013127,0.0,1359408.0,881712.1630131272,0.0,0
20240926,1.0534028057995093,2317486.1727589206,0.0,1688718.6,628767.5727589204,0.0,0
20240927,1.1317381554893067,2489823.942076475,0.0,2160271.2,329552.7420764749,0.0,0
20240930,1.2333310880338944,2713328.393674568,0.0,2531384.4,181943.99367456773,0.0,0
20241008,1.3007670138037544,2861687.4303682595,0.0,2679728.4,181959.03036825985,0.0,0
20241009,1.2020383946839335,2644484.4683046537,0.0,2462510.4,181974.06830465392,0.0,0
20241010,1.191281603571331,2620819.5278569283,0.0,2027632.5,593187.0278569281,0.0,0
20241011,1.1664750811874198,2566245.1786123235,0.0,1184112.5,1382132.6786123237,0.0,0
20241014,1.168011891197173,2569626.160633781,0.0,0.0,2569626.160633781,0.0,0
20241015,1.1681084211055366,2569838.5264321803,0.0,0.0,2569838.5264321803,0.0,0
