trade_date,nav_a0_raw,nav_a1_filtered,nav_diff
20241203,1.3739576156154407,1.4056792188091023,0.031721603193661574
20241204,1.3581450123755592,1.3896797659646765,0.03153475358911728
20241205,1.3638277891278967,1.3948273228137793,0.030999533685882597
20241206,1.3773030270803792,1.4100216488393311,0.032718621758951905
20241209,1.3769595135063588,1.410071572942541,0.03311205943618223
20241210,1.3808311733878658,1.4149305785897417,0.03409940520187593
20241211,1.3912351083362298,1.4250747468933815,0.033839638557151774
20241212,1.400696162402283,1.4341525680219753,0.03345640561969243
20241213,1.3807825200031953,1.4138872011608803,0.033104681157684945
20241216,1.3717671165300176,1.4039860600956116,0.03221894356559396
20241217,1.3471307396013685,1.3800689898135383,0.032938250212169784
20241218,1.354957490638864,1.3879110020228766,0.0329535113840127
20241219,1.3499681459777217,1.383284181812225,0.033316035834503266
20241220,1.35301689728171,1.386163296215869,0.03314639893415894
20241223,1.33952780514978,1.3726774354526716,0.03314963030289153
20241224,1.342339554537884,1.3752567565183367,0.03291720198045267
20241225,1.3380810658459223,1.3713763533201526,0.03329528747423027
20241226,1.3376922825185322,1.3710800918150927,0.03338780929656049
20241227,1.3408447996141937,1.374062665305738,0.03321786569154428
20241230,1.3416059959527042,1.3746271742811949,0.03302117832849061
20241231,1.3365395761251722,1.369740889562315,0.03320131343714294
20250102,1.3357974903072332,1.3690288180899646,0.03323132778273141
20250103,1.3359078867940355,1.3691419609674926,0.03323407417345714
20250106,1.3360182924045143,1.3692551131956718,0.03323682079115753
20250107,1.336749337652234,1.3700127839732086,0.033263446320974666
20250108,1.336017415165301,1.3692404662410051,0.03322305107570411
20250109,1.3398058426152024,1.3730302330060964,0.033224390390893976
20250110,1.3228671476172589,1.3560037393714834,0.033136591754224565
20250113,1.3229898990652216,1.35601741246467,0.03302751339944843
20250114,1.3399649860143559,1.3733630918969173,0.033398105882561424
20250115,1.337223205153959,1.370491689986406,0.03326848483244693
20250116,1.3411149544138137,1.3745708225456457,0.03345586813183199
20250117,1.3384527348070787,1.3720290344406343,0.03357629963355557
20250120,1.3401845875324574,1.3740600005450587,0.03387541301260133
20250121,1.3348470849390528,1.368698404920385,0.03385131998133217
20250122,1.3288464316382584,1.3625253455396122,0.0336789139013538
20250123,1.3304169790855391,1.3643137367421738,0.03389675765663469
20250124,1.3312849478140136,1.3652832016017087,0.033998253787695054
20250127,1.3308704704994077,1.3647984288009396,0.033927958301531946
20250205,1.3321206940209371,1.3660837394083158,0.03396304538737871
20250206,1.3338032145349052,1.3678196469053745,0.03401643237046925
20250207,1.3371118451195398,1.371195813522549,0.0340839684030092
20250210,1.3484420472694747,1.382585508523441,0.03414346125396639
20250211,1.3397025893112102,1.373761428755325,0.03405883944411481
20250212,1.35697554907479,1.3911946517738547,0.03421910269906481
20250213,1.360517051411678,1.3947448719554438,0.03422782054376583
20250214,1.360202586418181,1.3939512983010602,0.0337487118828792
20250217,1.3738656882472613,1.407925726995886,0.03406003874862473
20250218,1.35282788417191,1.3864919771310995,0.033664092959189595
20250219,1.3606429963418265,1.3946032761627187,0.033960279820892225
20250220,1.3620513772806677,1.3960247286122889,0.03397335133162116
20250221,1.3654224897160554,1.3995343672074412,0.03411187749138578
20250224,1.3811212368975123,1.4153665441596894,0.034245307262177116
20250225,1.3773833834578868,1.4114044995735568,0.03402111611567005
20250226,1.3898385932069703,1.424083283293882,0.034244690086911556
20250227,1.3885878218761687,1.423120204749789,0.03453238287362037
20250228,1.3827915643476987,1.4167982307267406,0.03400666637904193
20250303,1.382940282046555,1.4171019826803322,0.0341617006337771
20250304,1.3815419019006312,1.4156445866142877,0.03410268471365652
20250305,1.3816560789173171,1.4157615820346692,0.034105503117352054
20250306,1.382594916567641,1.416710081787317,0.03411516521967606
20250307,1.3815991254105966,1.4156454095273598,0.03404628411676325
20250310,1.3815982130918851,1.4156510813117686,0.034052868219883514
20250311,1.3832641264303074,1.4174149425957239,0.03415081616541649
20250312,1.3858009833312888,1.4199498377172748,0.03414885438598603
20250313,1.3816901342963268,1.4159168757477016,0.03422674145137483
20250314,1.386241143961821,1.4205029994564413,0.03426185549462035
20250317,1.388643215917182,1.4229861782630826,0.03434296234590062
20250318,1.3925110051761986,1.4268717113431792,0.034360706166980615
20250319,1.3906921021339893,1.4251420477902097,0.03444994565622039
20250320,1.3949091623972385,1.4298339842396142,0.034924821842375664
20250321,1.3881151909906748,1.4227086641706932,0.034593473180018375
20250324,1.3749829273521392,1.4094732696860646,0.03449034233392534
20250325,1.3729539663512444,1.4077940511110194,0.03484008475977496
20250326,1.3712462876711538,1.406041648752058,0.0347953610809042
20250327,1.3713596138106308,1.4061578505412111,0.034798236730580356
20250328,1.3714729493159044,1.4062740619338177,0.0348011126179133
20250331,1.3715862941877486,1.4063902829306716,0.03480398874292301
20250401,1.3716996484269377,1.4065065135325667,0.034806865105629026
20250402,1.3718130120342458,1.4066227537402967,0.03480974170605089
20250403,1.371926385010447,1.4067390035546552,0.03481261854420814
20250407,1.3720397673563156,1.4068552629764366,0.034815495620120984
20250408,1.3721531590726261,1.4069715320064347,0.03481837293380852
20250409,1.3722665601601527,1.4070878106454434,0.03482125048529072
20250410,1.3732276522151252,1.4082236671409516,0.03499601492582638
20250411,1.3874340225407025,1.4227869562889868,0.0353529337482843
20250414,1.398079929071491,1.4337980904100929,0.03571816133860195
20250415,1.3916194772624735,1.427044684504717,0.03542520724224363
20250416,1.3849784816143507,1.4201418637034362,0.03516338208908554
20250417,1.3861058304463774,1.4212603303949147,0.035154499948537365
20250418,1.3864621191701558,1.4215490199038128,0.035086900733656945
20250421,1.3928784155135883,1.4280749899580496,0.03519657444446134
20250422,1.3873919964438337,1.4225050936454615,0.03511309720162781
20250423,1.3926410611092048,1.4277769848628177,0.03513592375361285
20250424,1.3834301317829254,1.418292973156082,0.03486284137315665
20250425,1.38372349306121,1.418435343930498,0.034711850869288075
20250428,1.3824524695069926,1.4170350100573814,0.034582540550388785
20250429,1.3815425493803177,1.4160978984802637,0.03455534909994595
20250430,1.3813679548366904,1.4158979309001232,0.03452997606343278
20250506,1.3817271696939646,1.4162872274984697,0.03456005780450511
20250507,1.3808840241409341,1.415402267145934,0.03451824300499995
20250508,1.373927690961111,1.4082728524886732,0.034345161527562285
20250509,1.4088624269354204,1.444065733173627,0.035203306238206666
20250512,1.4190265929489911,1.454483835149284,0.03545724220029278
20250513,1.4279319960194827,1.4636160995366367,0.03568410351715401
20250514,1.4183453974575086,1.4537859667174022,0.035440569259893584
20250515,1.4226688341966673,1.458215906574231,0.035547072377563715
20250516,1.4087333406782314,1.4439233256937827,0.03518998501555126
20250519,1.4413249515737043,1.4773348999348994,0.03600994836119509
20250520,1.487902452839274,1.5250733437556303,0.03717089091635639
20250521,1.5362463096711392,1.5746222206012823,0.03837591093014314
20250522,1.5914984053841847,1.6312562185173352,0.03975781313315041
20250523,1.6021671345918047,1.6421896553731103,0.04002252078130564
20250526,1.6176373125781347,1.6580445125214882,0.04040719994335351
20250527,1.6178366460738025,1.6579144522923577,0.04007780621855517
20250528,1.6180864968689321,1.656834889129437,0.03874839226050497
20250529,1.631323917041513,1.6675865535845484,0.03626263654303541
20250530,1.618986766884619,1.6533629007450628,0.0343761338604438
20250603,1.6190778312889067,1.6555043985582725,0.03642656726936577
20250604,1.6265852409518982,1.66271099133351,0.03612575038161192
20250605,1.6344929673239905,1.6699200452887295,0.035427077964738984
20250606,1.633212516966669,1.669373071956672,0.036160554990003035
20250609,1.6379792275024432,1.6744847201228363,0.036505492620393154
20250610,1.6313593889337168,1.6672382284017346,0.03587883946801784
20250611,1.6320845160636055,1.6686084212733525,0.03652390520974702
20250612,1.6330346834228975,1.6698152385897616,0.03678055516686407
20250613,1.6195053307678837,1.6562714247858508,0.036766094017967044
20250616,1.6288619624684355,1.659894256919267,0.031032294450831444
20250617,1.6292576734119903,1.6599882066700267,0.03073053325803632
20250618,1.6269090594132496,1.6575751073005178,0.030666047887268233
20250619,1.6263730844239452,1.657028041835419,0.030654957411473838
20250620,1.6264292575936192,1.6570800961047285,0.03065083851110928
20250623,1.6265636732347428,1.657217044873002,0.030653371638259097
20250624,1.630199800266828,1.6612960917155535,0.03109629144872539
20250625,1.6354866029999837,1.6676325733937192,0.03214597039373546
20250626,1.6336898404627036,1.6653412508301377,0.03165141036743413
20250627,1.6355614329739363,1.6669267084090944,0.0313652754351581
20250630,1.647602500632935,1.679021172902539,0.03141867226960415
20250701,1.646135852851846,1.677243343789029,0.031107490937183124
20250702,1.6417369855195119,1.6728417553559465,0.03110476983643462
20250703,1.6425058359841305,1.6735010585062764,0.030995222522145927
20250704,1.637132790822529,1.668036197192855,0.03090340637032596
20250707,1.6383366987372843,1.6692727384641477,0.03093603972686343
20250708,1.6410111293342875,1.6721244286907677,0.031113299356480217
20250709,1.6422252157764192,1.6729209129000506,0.030695697123631405
20250710,1.6481810806633352,1.678872350618322,0.030691269954986833
20250711,1.6530616300516319,1.6835867924835497,0.03052516243191783
20250714,1.6566323554562565,1.6866039387839804,0.029971583327723872
20250715,1.6471648203766927,1.677404647899883,0.03023982752319032
20250716,1.6528376867086543,1.6834145128875004,0.03057682617884616
20250717,1.6575601267503808,1.688103364011781,0.03054323726140029
20250718,1.654863380006123,1.6850947173116992,0.030231337305576256
20250721,1.6604976858086402,1.6904554140905528,0.029957728281912566
20250722,1.6627782134789173,1.692157896683002,0.029379683204084683
20250723,1.6586627587181983,1.688572944966086,0.02991018624788766
20250724,1.669446045719858,1.699884818740313,0.030438773020454946
20250725,1.671550655243847,1.7033606885647017,0.031810033320854636
20250728,1.6747028585689987,1.706175161979159,0.031472303410160274
20250729,1.6733900573228246,1.7050526278169635,0.0316625704941389
20250730,1.672360076211822,1.7039132648414264,0.03155318862960432
20250731,1.6701250229482485,1.7019693886539229,0.03184436570567439
20250801,1.6712549185327155,1.7030683210372835,0.03181340250456799
20250804,1.6796390912156898,1.7115789024913135,0.03193981127562373
20250805,1.6849378173614702,1.7169876739257794,0.032049856564309254
20250806,1.690124418002837,1.7222455059934592,0.03212108799062219
20250807,1.6919708260003048,1.7241063670329848,0.032135541032680015
20250808,1.6930463903435504,1.7250932091068945,0.03204681876334403
20250811,1.7015587805786652,1.7337314226703817,0.03217264209171655
20250812,1.7030225421608318,1.7352778259059143,0.032255283745082464
20250813,1.7055404023634144,1.7378165097232319,0.03227610735981745
20250814,1.6914498676279597,1.723417181990339,0.03196731436237932
20250815,1.7017300074157053,1.7338601704411043,0.03213016302539895
20250818,1.7190259324192856,1.7513571700291195,0.03233123760983392
20250819,1.7229392821582534,1.755359240381263,0.03241995822300958
20250820,1.7432592323153437,1.77608972253152,0.032830490216176234
20250821,1.7362188861963015,1.768981385769295,0.0327624995729936
20250822,1.7367860987441464,1.7695795105484722,0.03279341180432582
20250825,1.7432965492211274,1.7761782566410793,0.03288170741995189
20250826,1.7472800632109202,1.780234801876414,0.03295473866549381
20250827,1.731897380208068,1.764542448182091,0.03264506797402311
20250828,1.7346228437428712,1.7673091735399797,0.032686329797108504
20250829,1.7366569244061407,1.7693261157331348,0.032669191326994085
20250901,1.747004957556805,1.7796183490928505,0.03261339153604559
20250902,1.7419241219554382,1.7749624427561117,0.03303832080067348
20250903,1.7258954995664189,1.7595320601473612,0.03363656058094233
20250904,1.7268826547990657,1.7581901391721668,0.03130748437310116
20250905,1.7275587682706872,1.7589087060609034,0.03134993779021622
20250908,1.728505431424677,1.759717327891983,0.031211896467306044
20250909,1.728851907362285,1.759174461161531,0.030322553799245977
20250910,1.7295111488881008,1.7603064319131678,0.030795283025067066
20250911,1.7317662545427797,1.763277870160734,0.031511615617954236
20250912,1.732237728550293,1.7636242426092075,0.03138651405891446
20250915,1.7324141163418711,1.764216905679671,0.0318027893377999
20250916,1.7390686444807122,1.7707393942293517,0.03167074974863948
20250917,1.7383895443311201,1.7705864364407455,0.0321968921096254
20250918,1.7270659068028529,1.7603175777690765,0.03325167096622361
20250919,1.7219550046238508,1.7544473636695683,0.03249235904571757
20250922,1.7192012894408373,1.750931754937303,0.03173046549646563
20250923,1.7162249791708803,1.7466663779907166,0.030441398819836207
20250924,1.718688644345718,1.7492506838897242,0.030562039544006048
20250925,1.7161502528517496,1.747064771855034,0.030914519003284457
20250926,1.716258637357996,1.7437311728128884,0.027472535454892366
20250929,1.7181232446418124,1.7439485991441879,0.02582535450237544
20250930,1.7185518065252166,1.7434876804114725,0.024935873886255955
20251009,1.7182750860612936,1.7429485517035808,0.024673465642287118
20251010,1.722502367120059,1.7472299237473357,0.02472755662727666
20251013,1.7243409784727135,1.749097718932619,0.02475674045990539
20251014,1.7240073421526767,1.7488064366531915,0.024799094500514762
20251015,1.7239795387576637,1.7487714529164766,0.024791914158812878
20251016,1.7240718486233761,1.7488658117007148,0.02479396307733861
20251017,1.724214333900122,1.7490103460653181,0.024796012165196224
20251020,1.7243568309525104,1.7491548923749103,0.02479806142239993
20251021,1.7244993397815147,1.7492994506304782,0.024800110848963497
20251022,1.7246909032608353,1.7495165435503652,0.024825640289529938
20251023,1.7248863129913452,1.749717098698217,0.024830785706871694
20251024,1.7207921219653715,1.7455160072863887,0.024723885321017214
20251027,1.7248933538469011,1.7497476303573511,0.024854276510450024
20251028,1.7240238852351981,1.7488568314692519,0.024832946234053743
20251029,1.723140609237659,1.7479517686581412,0.024811159420482065
20251030,1.7182675060475887,1.7430912652998791,0.02482375925229041
20251031,1.727624983302033,1.752545082496861,0.02492009919482796
20251103,1.7328839586599318,1.7581808390729128,0.02529688041298095
20251104,1.7323446566231953,1.7572411951303115,0.02489653850711626
20251105,1.735517553811872,1.7593854707838537,0.023867916971981762
20251106,1.7260516329216158,1.7524327135463902,0.0263810806247744
20251107,1.7196285588002196,1.7455617332088924,0.02593317440867282
20251110,1.7299821392893393,1.7552067202692254,0.025224580979886113
20251111,1.7299116534195589,1.7603542007911488,0.030442547371589912
20251112,1.72425279213622,1.7533699564350909,0.02911716429887079
20251113,1.7372898463489437,1.7719657185652247,0.03467587221628099
20251114,1.7358520094520602,1.772318781405226,0.03646677195316572
20251117,1.7430174305422477,1.7705058400573332,0.027488409515085577
20251118,1.7270800250595728,1.747151232381868,0.02007120732229528
20251119,1.717524984032268,1.728990898554041,0.011465914521773035
20251120,1.706287023858409,1.7159495070515927,0.009662483193183746
20251121,1.697737880744039,1.7091258000112663,0.011387919267227264
20251124,1.6978766841000736,1.7092654813320787,0.011388797232005032
20251125,1.6980154989274598,1.709405174196802,0.011389675269342092
20251126,1.6981543252271458,1.7095448786063898,0.011390553379243995
20251127,1.6982931630000797,1.7096845945617969,0.01139143156171718
20251128,1.6984320122472096,1.709824322063977,0.01139230981676742
20251201,1.6968166518165912,1.7081241484919842,0.011307496675392992
20251202,1.6939581595038187,1.706705572651514,0.01274741314769523
20251203,1.6904540290298855,1.7045319199519955,0.014077890922109981
20251204,1.6836801185814958,1.6964305573383176,0.012750438756821802
20251205,1.686272056061544,1.6982911094300586,0.012019053368514498
20251208,1.6877263183697828,1.7005835690539401,0.012857250684157329
20251209,1.6868020814427507,1.6987743895998042,0.011972308157053524
20251210,1.6916963193858454,1.7044010107377503,0.012704691351904884
20251211,1.6759970951164862,1.68951717519262,0.0135200800761337
20251212,1.6716143012415148,1.684684583401464,0.01307028215994932
20251215,1.6705380885616774,1.6844536660492282,0.01391557748755079
20251216,1.6667472942735797,1.6810333577242207,0.014286063450640984
20251217,1.6703166651619117,1.6839466841850395,0.01363001902312777
20251218,1.6687332692612116,1.682875830632305,0.014142561371093487
20251219,1.6688696755419168,1.6830133425341607,0.014143666992243897
20251222,1.6690060930958683,1.683150865800636,0.01414477270476766
20251223,1.669142521923998,1.6832884004326707,0.014145878508672771
20251224,1.6692789620272375,1.6834259464312038,0.014146984403966334
20251225,1.6694154134065187,1.6835635037971748,0.01414809039065612
20251226,1.669551876062773,1.6837010725315231,0.014149196468750125
20251229,1.669688349996933,1.6838386526351883,0.01415030263825523
20251230,1.6698248352099305,1.6839762441091102,0.014151408899179652
20251231,1.6699613317026978,1.684113846954228,0.014152515251530273
20260105,1.675393507443936,1.6896115093847053,0.014218001940769387
20260106,1.6857847341800882,1.7000624346784938,0.014277700498405599
20260107,1.6868320175744982,1.701099399055552,0.014267381481053887
20260108,1.7025964300591592,1.7170017800597943,0.014405350000635142
20260109,1.7164278646152873,1.7311439756640066,0.014716111048719283
20260112,1.7470506931014689,1.7625396879384794,0.015488994837010495
20260113,1.7308142843996968,1.7463781357544623,0.015563851354765568
20260114,1.741426532197844,1.7571685489786042,0.01574201678076026
20260115,1.7319717715817968,1.7473605017454994,0.015388730163702569
20260116,1.7195831611809884,1.7347487058295277,0.015165544648539253
20260119,1.7169020722077577,1.7320269412891,0.015124869081342363
20260120,1.7170424593812685,1.7321685152662165,0.015126055884947975
20260121,1.717182858157025,1.7323101009436614,0.015127242786636463
20260122,1.7173232685359863,1.7324516983224019,0.015128429786415598
20260123,1.7174636905191107,1.7325933074034054,0.015129616884294705
20260126,1.717604124107358,1.7327349281876385,0.015130804080280447
20260127,1.7177445693016868,1.7328765606760688,0.015131991374381926
20260128,1.7178850261030567,1.7330182048696634,0.015133178766606692
20260129,1.7180254945124265,1.7331598607693899,0.015134366256963405
20260130,1.7181659745307558,1.7333015283762154,0.015135553845459615
20260202,1.7161734459821445,1.7312096306468923,0.015036184664747765
20260203,1.7195756058594236,1.7346825171798914,0.01510691132046782
20260204,1.719906609720013,1.735023360711514,0.015116750991500894
20260205,1.7200472452024091,1.735165182326599,0.01511793712418985
20260206,1.7201878923075722,1.7353070156624788,0.015119123354906616
20260209,1.7203285510364632,1.735448860720122,0.01512030968365874
20260210,1.7204692213900425,1.735590717500497,0.015121496110454435
20260211,1.7206099033692708,1.7357325860045727,0.01512268263530192
20260212,1.720750596975109,1.7358744662333185,0.015123869258209632
20260213,1.7208913022085177,1.7360163581877028,0.01512505597918512
20260224,1.7210320190704584,1.736158261868695,0.0151262427982366
20260225,1.7211727475618919,1.7363001772772642,0.015127429715372287
20260226,1.7213134876837788,1.7364421044143796,0.015128616730600841
20260227,1.721454239437081,1.7365840432810105,0.015129803843929368
20260302,1.7148915938227591,1.7299324686839106,0.015040874861151465
20260303,1.6988669462459902,1.7137475694514201,0.014880623205429933
20260304,1.691904230528437,1.706721488430826,0.014817257902388858
20260305,1.7047386917090963,1.719658178764017,0.014919487054920744
20260306,1.701402220044023,1.7163113614317589,0.014909141387735803
20260309,1.7015413262380161,1.7164516366006224,0.01491031036260626
20260310,1.701680443928389,1.7165919233624751,0.014911479434086106
20260311,1.7018195731160917,1.7167322217182752,0.014912648602183554
20260312,1.7019587138020742,1.7168725316689808,0.014913817866906598
20260313,1.702097865987287,1.71701285321555,0.01491498722826301
20260316,1.7022370296726803,1.717153186358941,0.014916156686260784
20260317,1.7023762048592048,1.717293531100113,0.014917326240908135
20260318,1.7025153915478106,1.7174338874400235,0.014918495892212835
20260319,1.702654589739449,1.7175742553796316,0.014919665640182656
20260320,1.7027937994350697,1.717714634919896,0.014920835484826256
20260323,1.702933020635624,1.717855026061775,0.014922005426151186
20260324,1.7030722533420628,1.717995428806228,0.014923175464165217
20260325,1.7032114975553367,1.7181358431542135,0.014924345598876787
20260326,1.703350753276397,1.7182762691066906,0.014925515830293667
20260327,1.7034900205061945,1.718416706664618,0.01492668615842363
20260330,1.7036292992456803,1.7185571558289556,0.014927856583275334
20260331,1.703768589495806,1.718697616600662,0.014929027104856107
20260401,1.7003212903579354,1.7153614498778038,0.015040159519868368
20260402,1.6997687755267863,1.7146438938406041,0.014875118313817826
20260403,1.6999077467253647,1.7147840312022289,0.014876284476864177
20260407,1.7000467294091663,1.7149241801454538,0.014877450736287434
20260408,1.70018572357914,1.7150643406712358,0.014878617092095814
20260409,1.7003247292362353,1.7152045127805324,0.014879783544297087
20260410,1.7004637463814014,1.7153446964743009,0.01488095009289947
20260413,1.7006027750155877,1.7154848917534988,0.014882116737911177
20260414,1.7007418151397435,1.7156250986190833,0.01488328347933976
20260415,1.700880866754819,1.715765317072012,0.014884450317192988
20260416,1.7010199298617634,1.7159055471132425,0.014885617251479077
20260417,1.7011590044615266,1.7160457887437326,0.014886784282206023
20260420,1.7012980905550583,1.7161860419644404,0.014887951409382039
20260421,1.7014371881433086,1.716326306776323,0.014889118633014453
20260422,1.7015762972272273,1.7164665831803392,0.014890285953111926
20260423,1.7017154178077645,1.7166068711774465,0.014891453369682006
20260424,1.7018545498858704,1.716747170768603,0.014892620882732688
20260427,1.701993693462495,1.7168874819547673,0.014893788492272186
20260428,1.702132848538589,1.7170278047368972,0.014894956198308273
20260429,1.7022720151151023,1.7171681391159512,0.014896124000848943
20260430,1.7024111931929855,1.717308485092888,0.01489729189990241
20260506,1.703518237188066,1.7185230709471784,0.015004833759112435
20260507,1.7047014939979763,1.7205717021468434,0.015870208148867082
20260508,1.7140168454496592,1.7290365127677572,0.015019667318098007
20260511,1.7240234824580365,1.738393355582224,0.014369873124187471
20260512,1.7173431249038442,1.7328791934509418,0.015536068547097548
20260513,1.7234372373733327,1.74002127017835,0.0165840328050173
20260514,1.7069855546130857,1.724416781290085,0.017431226676999367
20260515,1.7019193166624895,1.7184455859217467,0.016526269259257154
20260518,1.7016313502235578,1.719350367398193,0.017719017174635088
20260519,1.7014054597352959,1.7193110875021478,0.017905627766851895
20260520,1.701544566197032,1.7194516105822568,0.017907044385224724
20260521,1.7016836841551701,1.7195921452758438,0.01790846112067368
20260522,1.70182281361066,1.7197326915838682,0.01790987797320831
20260525,1.701961954564452,1.71987324950729,0.01791129494283794
20260526,1.7021011070174963,1.7200138190470688,0.017912712029572564
20260527,1.7022402709707434,1.7201544002041653,0.01791412923342195
20260528,1.7023794464251436,1.720294992979539,0.017915546554395423
20260529,1.7025186333816478,1.7204355973741505,0.017916963992502755
20260601,1.702657831841206,1.72057621338896,0.017918381547753937
20260602,1.702797041804769,1.7207168410249274,0.017919799220158295
20260603,1.7029362632732878,1.7208574802830137,0.01792121700972582
20260604,1.7030754962477133,1.720998131164179,0.01792263491646584
20260605,1.703214740728996,1.7211387936693843,0.017924052940388346
20260608,1.7033539967180868,1.72127946779959,0.017925471081503108
20260609,1.7034932642159375,1.7214201535557565,0.017926889339819008
20260610,1.7036325432234984,1.7215608509388454,0.017928307715346925
20260611,1.7037718337417211,1.7217015599498169,0.017929726208095742
20260612,1.703911135771557,1.7218422805896325,0.01793114481807545
20260615,1.7040504493139574,1.721983012859253,0.0179325635452956
20260616,1.7041897743698737,1.7221237567596395,0.017933982389765735
20260617,1.7043291109402574,1.7222645122917535,0.017935401351496072
20260618,1.70446845902606,1.7224052794565559,0.017936820430495937
20260622,1.7046078186282334,1.7225460582550083,0.017938239626774877
20260623,1.7047471897477293,1.7226868486880722,0.017939658940342884
20260624,1.7048865723854996,1.722827650756709,0.017941078371209507
20260625,1.705025966542496,1.7229684644618806,0.017942497919384515
20260626,1.705165372219671,1.7231092898045484,0.017943917584877456
20260629,1.7053047894179763,1.7232501267856744,0.0179453373676981
20260630,1.7054442181383638,1.72339097540622,0.017946757267856217
20260701,1.7055836583817863,1.7235318356671476,0.017948177285361355
20260702,1.7057231101491956,1.7236727075694191,0.017949597420223506
20260703,1.7058625734415445,1.7238135911139967,0.01795101767245222
20260706,1.7060020482597853,1.7239544863018423,0.01795243804205704
20260707,1.7061415346048707,1.7240953931339182,0.017953858529047517
20260708,1.706281032477753,1.7242363116111872,0.017955279133434088
20260709,1.7064205418793854,1.724377241734611,0.017956699855225633
20260710,1.7065600628107205,1.7245181835051526,0.017958120694432145
20260713,1.7066995952727109,1.7246591369237745,0.017959541651063615
20260714,1.7068391392663096,1.7248001019914392,0.017960962725129592
20260715,1.7069786947924699,1.7249410787091093,0.0179623839166394
20260716,1.7071182618521445,1.7250820670777478,0.017963805225603258
20260717,1.707257840446287,1.7252230670983177,0.017965226652030708
20260720,1.7073974305758506,1.7253640787717819,0.0179666481959313
20260721,1.7075370322417884,1.7255051020991035,0.017968069857315028
20260722,1.707676645445054,1.7256461370812455,0.017969491636191437
20260723,1.7078162701866009,1.725787183719171,0.017970913532570076
20260724,1.7079559064673826,1.7259282420138435,0.017972335546460938
20260727,1.708095554288353,1.7260693119662263,0.017973757677873348
20260728,1.7082352136504655,1.7262103935772828,0.017975179926817297
20260729,1.708374884554674,1.7263514868479766,0.017976602293302557
20260730,1.7085145670019324,1.7264925917792715,0.01797802477733912
20260731,1.7086542609931947,1.7266337083721306,0.017979447378935864
20260803,1.7101302716620592,1.7281445818485923,0.0180143101865331
20260804,1.7129805973043453,1.7310021549545302,0.018021557650184983
20260805,1.7243531194226047,1.7418925113354808,0.017539391912876123
20260806,1.7411872934395367,1.7583263126902493,0.017139019250712595
